latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
7.37478,81.37296,318.39,1.01,1.01,2022-05-11,0501,T,70,6.1NRT,292.44,11.15,D
28.47017,80.96015,324.15,1.46,1.19,2022-05-11,0455,T,19,6.1NRT,299.9,12.9,D
27.89231,81.54675,326.51,1.33,1.14,2022-05-11,0455,T,72,6.1NRT,300.69,10.63,D
26.63741,82.95482,331.01,1.1,1.05,2022-05-11,0457,T,72,6.1NRT,305.98,11.3,D
26.64724,80.03714,325.69,1.58,1.24,2022-05-11,0457,T,58,6.1NRT,302.43,14.25,D
25.32475,88.43656,314.04,1.32,1.14,2022-05-11,0457,T,33,6.1NRT,295.92,11.37,D
25.53183,84.8814,335.01,1,1,2022-05-11,0457,T,77,6.1NRT,307.02,17.06,D
25.51976,84.83902,331.55,1,1,2022-05-11,0457,T,71,6.1NRT,306.25,11.7,D
25.01264,85.69677,333.04,1.02,1.01,2022-05-11,0457,T,66,6.1NRT,308.86,15.28,D
25.08903,84.37562,333.09,1,1,2022-05-11,0457,T,62,6.1NRT,307.36,9.72,D
24.81248,81.52876,334.23,1.22,1.1,2022-05-11,0457,T,69,6.1NRT,307.81,15.1,D
24.53427,80.28177,333.47,1.43,1.18,2022-05-11,0457,T,68,6.1NRT,308.56,17.23,D
24.1651,82.68256,331.28,1.07,1.03,2022-05-11,0457,T,54,6.1NRT,308.06,9.01,D
24.17755,80.74178,336.73,1.33,1.14,2022-05-11,0457,T,76,6.1NRT,307.82,26.41,D
24.17596,80.75475,330.97,1.33,1.14,2022-05-11,0457,T,60,6.1NRT,307.88,14.24,D
23.95268,79.55893,335.01,1.57,1.23,2022-05-11,0457,T,70,6.1NRT,311.02,22.01,D
23.38871,77.71944,331.06,2.08,1.4,2022-05-11,0457,T,54,6.1NRT,310.09,22.74,D
22.4134,80.20012,335.94,1.36,1.16,2022-05-11,0457,T,75,6.1NRT,314.81,16.74,D
22.41179,80.21321,334.19,1.36,1.15,2022-05-11,0457,T,68,6.1NRT,313.29,12.61,D
20.82056,79.21906,334.15,1.5,1.21,2022-05-11,0457,T,69,6.1NRT,304.57,25.73,D
14.7558,101.94987,317.12,1.27,1.12,2022-05-11,0629,A,65,6.1NRT,295.29,7.8,D
17.37389,96.47832,313.26,2.82,1.6,2022-05-11,0629,A,0,6.1NRT,289.02,25.39,D
39.7626,67.28103,309.9,1.18,1.08,2022-05-11,0631,T,29,6.1NRT,295.01,5.83,D
39.59871,67.09446,310.36,1.17,1.08,2022-05-11,0631,T,27,6.1NRT,294.98,6.23,D
24.50726,56.60474,335.82,1.24,1.11,2022-05-11,0635,T,0,6.1NRT,321.8,15.5,D
26.57357,101.66892,337.46,1.01,1.01,2022-05-11,0631,A,86,6.1NRT,311.38,22.07,D
26.57208,101.659,333.28,1.01,1.01,2022-05-11,0631,A,64,6.1NRT,309.99,16.7,D
7.55802,81.22886,319.31,1.02,1.01,2022-05-11,0805,A,70,6.1NRT,300.51,6.14,D
17.46747,73.42002,320.18,2.1,1.41,2022-05-11,0809,A,61,6.1NRT,290.52,31.16,D
19.37026,71.33939,310.37,2.75,1.59,2022-05-11,0809,A,20,6.1NRT,288.06,22.63,D
21.26448,79.18158,335.47,1,1,2022-05-11,0809,A,62,6.1NRT,314.05,9.24,D
21.5125,79.24559,332.14,1,1,2022-05-11,0809,A,52,6.1NRT,308.64,11.48,D
22.27855,82.83096,327.22,1.42,1.18,2022-05-11,0809,A,43,6.1NRT,300.94,10.6,D
22.19146,78.4507,337.92,1,1,2022-05-11,0809,A,77,6.1NRT,316.66,16.04,D
22.24765,77.40122,341.84,1.04,1.02,2022-05-11,0809,A,83,6.1NRT,320.76,19.47,D
22.40651,78.41148,339.55,1,1,2022-05-11,0809,A,68,6.1NRT,312.03,28.56,D
23.70792,80.79832,343.1,1.14,1.06,2022-05-11,0809,A,65,6.1NRT,311.7,29.93,D
23.38864,77.69087,335.69,1.01,1.01,2022-05-11,0809,A,61,6.1NRT,316.96,9.64,D
22.97979,74.40437,343.17,1.41,1.18,2022-05-11,0809,A,84,6.1NRT,321.79,27.73,D
23.54146,77.91125,341.34,1.01,1,2022-05-11,0809,A,52,6.1NRT,315.38,19.19,D
22.98767,74.41024,338.91,1.41,1.18,2022-05-11,0809,A,78,6.1NRT,321.6,19.46,D
24.7679,78.56097,340.61,1,1,2022-05-11,0809,A,81,6.1NRT,320.34,15.27,D
24.84936,76.97744,339.55,1.03,1.01,2022-05-11,0809,A,40,6.1NRT,322.1,10.39,D
24.85836,76.97577,340.73,1.03,1.01,2022-05-11,0809,A,71,6.1NRT,322.79,12.95,D
24.86508,74.98593,339.59,1.22,1.1,2022-05-11,0809,A,79,6.1NRT,322.42,21.24,D
25.23941,76.99388,340.85,1.02,1.01,2022-05-11,0809,A,81,6.1NRT,322.95,12.53,D
25.73731,78.064,348.9,1,1,2022-05-11,0809,A,91,6.1NRT,318.86,30.21,D
26.52924,84.11506,328.34,1.99,1.38,2022-05-11,0809,A,72,6.1NRT,301.42,33.07,D
25.89135,78.04474,353.93,1,1,2022-05-11,0809,A,95,6.1NRT,319.54,37.11,D
27.80906,79.64219,337.88,1.12,1.05,2022-05-11,0809,A,81,6.1NRT,306.51,21.24,D
28.8027,81.09769,323.58,1.35,1.15,2022-05-11,0811,A,50,6.1NRT,300.77,16.41,D
28.96373,79.48801,327.2,1.13,1.06,2022-05-11,0811,A,66,6.1NRT,302.01,11.24,D
28.9906,79.47189,331.99,1.13,1.06,2022-05-11,0811,A,69,6.1NRT,303.39,16.1,D
29.12848,79.07423,328.72,1.09,1.04,2022-05-11,0811,A,73,6.1NRT,302.58,14.94,D
29.48408,80.32933,321.09,1.25,1.11,2022-05-11,0811,A,54,6.1NRT,301.76,8.94,D
29.51888,78.66864,331,1.07,1.03,2022-05-11,0811,A,58,6.1NRT,304.68,16,D
29.68934,77.87975,327.43,1.02,1.01,2022-05-11,0811,A,68,6.1NRT,305.06,9.88,D
29.62851,75.5582,337.63,1.04,1.02,2022-05-11,0811,A,76,6.1NRT,313.63,15.81,D
30.03771,74.92683,334.8,1.07,1.03,2022-05-11,0811,A,69,6.1NRT,312.38,11.46,D
30.2277,75.91604,336.74,1.01,1.01,2022-05-11,0811,A,75,6.1NRT,312.14,14.76,D
30.1587,75.16312,335.96,1.05,1.02,2022-05-11,0811,A,72,6.1NRT,313.2,11.85,D
30.41482,75.9941,333.98,1.01,1,2022-05-11,0811,A,71,6.1NRT,311.13,8.11,D
30.51051,76.07478,333.98,1.01,1,2022-05-11,0811,A,72,6.1NRT,310.67,9.99,D
30.46328,74.98059,339.31,1.06,1.03,2022-05-11,0811,A,79,6.1NRT,312.66,19.05,D
30.46158,74.96973,347.42,1.06,1.03,2022-05-11,0811,A,89,6.1NRT,313.17,35.37,D
30.70672,76.53902,331.79,1,1,2022-05-11,0811,A,72,6.1NRT,310.98,7.67,D
30.41535,74.61618,339.31,1.09,1.04,2022-05-11,0811,A,79,6.1NRT,311.24,20.16,D
30.64694,75.27333,331,1.04,1.02,2022-05-11,0811,A,52,6.1NRT,310.67,7.92,D
30.51915,74.34856,347.84,1.11,1.05,2022-05-11,0811,A,90,6.1NRT,313.76,34.95,D
30.90368,76.30093,334.8,1,1,2022-05-11,0811,A,78,6.1NRT,311.4,14.33,D
30.98929,76.44832,330.19,1,1,2022-05-11,0811,A,69,6.1NRT,310.89,9.25,D
30.92412,76.00382,337.46,1.01,1,2022-05-11,0811,A,80,6.1NRT,312.84,13.83,D
30.94772,75.73103,352.27,1.01,1.01,2022-05-11,0811,A,94,6.1NRT,313.13,43.77,D
30.80718,74.81497,337.12,1.06,1.03,2022-05-11,0811,A,76,6.1NRT,315.54,13.68,D
31.03172,76.10344,339.27,1,1,2022-05-11,0811,A,83,6.1NRT,312.67,19.81,D
30.98846,75.81281,341.72,1.01,1,2022-05-11,0811,A,85,6.1NRT,311.63,23.51,D
31.01912,75.95653,334.57,1.01,1,2022-05-11,0811,A,76,6.1NRT,311.81,11.01,D
30.99482,75.67162,332.71,1.01,1.01,2022-05-11,0811,A,55,6.1NRT,311.92,10.09,D
31.05046,75.98223,333.61,1.01,1,2022-05-11,0811,A,73,6.1NRT,313.18,10.19,D
31.04892,75.97186,333.28,1.01,1,2022-05-11,0811,A,69,6.1NRT,312.35,9.77,D
31.02726,75.82632,336.69,1.01,1,2022-05-11,0811,A,78,6.1NRT,313.55,13.01,D
31.0257,75.8159,335.69,1.01,1,2022-05-11,0811,A,77,6.1NRT,313.22,11.35,D
31.08024,75.99756,331,1.01,1,2022-05-11,0811,A,64,6.1NRT,310.19,6.77,D
31.02096,75.42212,331.5,1.02,1.01,2022-05-11,0811,A,66,6.1NRT,311.14,9.82,D
31.09137,75.7646,335.52,1.01,1.01,2022-05-11,0811,A,77,6.1NRT,312.21,11.74,D
31.08981,75.75417,334.48,1.01,1.01,2022-05-11,0811,A,75,6.1NRT,312.66,10.06,D
31.13714,75.94833,331.25,1.01,1,2022-05-11,0811,A,70,6.1NRT,310.64,7.44,D
30.92531,74.57211,336.87,1.08,1.04,2022-05-11,0811,A,76,6.1NRT,315.64,17.46,D
31.00338,75.00742,333.7,1.05,1.02,2022-05-11,0811,A,70,6.1NRT,311.6,8.9,D
31.13319,75.60918,343.06,1.02,1.01,2022-05-11,0811,A,87,6.1NRT,312.66,25.37,D
31.14213,75.60733,335.74,1.02,1.01,2022-05-11,0811,A,78,6.1NRT,312.12,13.12,D
31.30056,76.43145,333.23,1,1,2022-05-11,0811,A,70,6.1NRT,309.33,13.63,D
31.17472,75.57893,332.52,1.02,1.01,2022-05-11,0811,A,72,6.1NRT,311.29,8.7,D
31.19157,75.6295,333.14,1.01,1.01,2022-05-11,0811,A,74,6.1NRT,311.75,9.69,D
31.33193,75.83189,332.04,1.01,1,2022-05-11,0811,A,72,6.1NRT,310.65,8.94,D
31.33039,75.82146,342.25,1.01,1,2022-05-11,0811,A,87,6.1NRT,312.2,24.85,D
31.32884,75.81104,332.81,1.01,1,2022-05-11,0811,A,76,6.1NRT,311.36,10.03,D
31.34239,75.84048,335.74,1.01,1,2022-05-11,0811,A,80,6.1NRT,311.77,14.79,D
31.34084,75.83006,343.75,1.01,1,2022-05-11,0811,A,89,6.1NRT,313.2,28.08,D
31.3331,75.77789,334.35,1.01,1,2022-05-11,0811,A,78,6.1NRT,312.14,12.97,D
31.2709,75.24142,328.73,1.03,1.01,2022-05-11,0811,A,50,6.1NRT,308.41,11,D
31.30359,75.21249,327.32,1.03,1.01,2022-05-11,0811,A,55,6.1NRT,307.74,8.28,D
31.43157,75.81572,333.98,1.01,1,2022-05-11,0811,A,78,6.1NRT,310.09,14.43,D
31.72363,75.98503,324.33,1,1,2022-05-11,0811,A,53,6.1NRT,306.06,9.1,D
31.61214,75.23893,332.52,1.03,1.01,2022-05-11,0811,A,73,6.1NRT,311.6,9.18,D
31.38766,73.81778,333.98,1.14,1.06,2022-05-11,0811,A,66,6.1NRT,313.41,11.65,D
31.86234,75.48409,332.86,1.01,1.01,2022-05-11,0811,A,73,6.1NRT,310.91,10.94,D
31.88813,75.533,329.73,1.01,1.01,2022-05-11,0811,A,66,6.1NRT,311.27,8.72,D
31.86836,75.34117,341.69,1.02,1.01,2022-05-11,0811,A,85,6.1NRT,312.11,23.59,D
31.76344,74.42408,343.89,1.07,1.03,2022-05-11,0811,A,86,6.1NRT,313.63,31.63,D
31.76167,74.41295,350.51,1.07,1.03,2022-05-11,0811,A,93,6.1NRT,313.82,46.5,D
31.57215,72.35126,336.74,1.33,1.14,2022-05-11,0811,A,74,6.1NRT,314.58,20.93,D
32.20186,75.53625,340.14,1.01,1,2022-05-11,0811,A,85,6.1NRT,311.61,21.78,D
32.20029,75.5257,337.67,1.01,1,2022-05-11,0811,A,82,6.1NRT,313.39,17.15,D
32.06786,74.65853,334.71,1.05,1.02,2022-05-11,0811,A,74,6.1NRT,314.74,12.41,D
32.09235,74.52162,339.83,1.06,1.03,2022-05-11,0811,A,82,6.1NRT,314.57,21.72,D
32.0906,74.5106,341.91,1.06,1.03,2022-05-11,0811,A,84,6.1NRT,316.3,24.91,D
32.12832,74.57059,334.12,1.05,1.03,2022-05-11,0811,A,72,6.1NRT,314.87,10.62,D
32.15336,74.61047,334.62,1.05,1.02,2022-05-11,0811,A,72,6.1NRT,312.86,12.13,D
32.32617,75.56318,330.8,1.01,1,2022-05-11,0811,A,68,6.1NRT,309.26,11.64,D
32.33665,75.57185,326.36,1.01,1,2022-05-11,0811,A,55,6.1NRT,308.37,7.05,D
31.97897,73.27139,347.38,1.18,1.08,2022-05-11,0811,A,89,6.1NRT,318.16,39.99,D
32.34318,75.30879,339.03,1.01,1.01,2022-05-11,0811,A,84,6.1NRT,307.64,24.35,D
32.26804,74.34426,330.95,1.07,1.03,2022-05-11,0811,A,64,6.1NRT,314.33,9.72,D
32.26852,74.22841,340.18,1.08,1.04,2022-05-11,0811,A,82,6.1NRT,314.93,23.84,D
32.36924,74.80989,331.79,1.04,1.02,2022-05-11,0811,A,62,6.1NRT,312.76,8.64,D
31.98039,72.38266,333.19,1.3,1.13,2022-05-11,0811,A,62,6.1NRT,317.14,15.03,D
32.19596,73.60088,336.74,1.13,1.06,2022-05-11,0811,A,55,6.1NRT,319.22,14.69,D
32.25272,73.74066,333.79,1.12,1.05,2022-05-11,0811,A,65,6.1NRT,315.09,13.38,D
32.39462,74.26404,337.08,1.07,1.03,2022-05-11,0811,A,79,6.1NRT,314.7,17.98,D
32.42304,74.27415,334.89,1.07,1.03,2022-05-11,0811,A,76,6.1NRT,316.77,13.32,D
32.43417,74.22527,338.78,1.07,1.03,2022-05-11,0811,A,82,6.1NRT,315.25,17.84,D
32.45223,74.27913,332.95,1.07,1.03,2022-05-11,0811,A,72,6.1NRT,314.96,11.66,D
32.47723,74.37721,332.42,1.06,1.03,2022-05-11,0811,A,69,6.1NRT,312.61,9.57,D
32.45805,74.19662,332.86,1.07,1.03,2022-05-11,0811,A,59,6.1NRT,314.76,11.32,D
32.55576,74.41144,332.38,1.06,1.03,2022-05-11,0811,A,71,6.1NRT,310.98,10.12,D
32.48568,73.91457,338.38,1.1,1.04,2022-05-11,0811,A,80,6.1NRT,315.93,20.37,D
32.66908,74.24116,336.09,1.07,1.03,2022-05-11,0811,A,79,6.1NRT,314.24,16.18,D
32.59094,73.75201,337.42,1.11,1.05,2022-05-11,0811,A,78,6.1NRT,316.71,18.23,D
32.68622,74.06891,333.19,1.08,1.04,2022-05-11,0811,A,73,6.1NRT,313.7,10.75,D
32.77103,74.19439,333.28,1.07,1.03,2022-05-11,0811,A,75,6.1NRT,314.08,10.83,D
32.77452,72.8613,330.7,1.2,1.09,2022-05-11,0811,A,45,6.1NRT,313.03,11.94,D
33.04065,73.10456,333.61,1.16,1.07,2022-05-11,0811,A,69,6.1NRT,318.25,10.42,D
33.43775,73.79424,326.6,1.08,1.04,2022-05-11,0811,A,51,6.1NRT,311.06,8.92,D
33.68063,73.40742,324.61,1.11,1.05,2022-05-11,0811,A,55,6.1NRT,308.66,10.85,D
33.4498,71.41853,334.67,1.39,1.17,2022-05-11,0811,A,75,6.1NRT,321.1,16.82,D
29.9926,55.85302,337.21,1.31,1.14,2022-05-11,0949,A,75,6.1NRT,317.8,27.84,D
23.40672,77.69678,313.56,3.21,1.7,2022-05-11,1732,T,84,6.1NRT,295.75,49.12,N
23.40419,77.69016,311.34,3.21,1.7,2022-05-11,1732,T,78,6.1NRT,295.78,40.87,N
30.82835,70.77627,313.69,1.35,1.15,2022-05-11,1734,T,85,6.1NRT,298.4,14.74,N
34.48494,73.17554,303.61,2.12,1.42,2022-05-11,1734,T,30,6.1NRT,292.61,12.04,N
34.48318,73.15494,308.09,2.12,1.41,2022-05-11,1734,T,73,6.1NRT,293.19,20.44,N
34.48488,73.1702,307.48,2.12,1.42,2022-05-11,1734,T,72,6.1NRT,293.05,21.14,N
34.48326,73.14989,303.25,2.12,1.41,2022-05-11,1734,T,54,6.1NRT,292.87,13.37,N
24.16225,82.6828,312.82,1.02,1.01,2022-05-11,2019,A,82,6.1NRT,296.86,8.56,N
23.94838,77.58031,308.72,1.89,1.34,2022-05-11,2019,A,71,6.1NRT,294.72,17.24,N
23.16969,82.34136,307.91,1.03,1.01,2022-05-11,2019,A,68,6.1NRT,296.72,5.21,N
23.72366,75.84115,304.1,2.51,1.52,2022-05-11,2019,A,51,6.1NRT,293.34,17.09,N
35.57269,58.03316,305.04,1.28,1.12,2022-05-11,2155,A,63,6.1NRT,285.87,11.8,N
29.99234,55.85685,301.54,1.44,1.19,2022-05-11,2155,A,42,6.1NRT,282.62,13.27,N
22.32718,56.4665,306.8,1.1,1.04,2022-05-11,2157,A,69,6.1NRT,296.15,6.77,N
22.32577,56.47697,320.86,1.1,1.04,2022-05-11,2157,A,100,6.1NRT,297.02,19.72,N
18.05916,54.57815,307.62,1.22,1.1,2022-05-11,2159,A,71,6.1NRT,295.47,7.44,N
18.05768,54.5895,313.64,1.21,1.1,2022-05-11,2159,A,87,6.1NRT,296.32,13.2,N
14.7577,100.09932,310.87,1.41,1.17,2022-05-12,0404,T,44,6.1NRT,285.96,4.91,D
32.90681,101.69061,317.35,1.02,1.01,2022-05-12,0400,T,43,6.1NRT,302.02,4.03,D
32.90515,101.70132,316.85,1.02,1.01,2022-05-12,0400,T,29,6.1NRT,302.02,3.53,D
38.29198,77.27843,327.1,1,1,2022-05-12,0538,T,72,6.1NRT,305.44,13.57,D
33.86215,72.61931,334.68,1.24,1.11,2022-05-12,0538,T,80,6.1NRT,316.07,16.03,D
33.39621,72.94606,330.09,1.18,1.08,2022-05-12,0538,T,67,6.1NRT,313.85,10.59,D
33.1458,72.98824,331.64,1.17,1.08,2022-05-12,0538,T,66,6.1NRT,315.85,10,D
32.77823,74.55157,331.95,1.03,1.02,2022-05-12,0538,T,71,6.1NRT,309.07,14.77,D
32.6355,74.65192,332.7,1.03,1.01,2022-05-12,0538,T,75,6.1NRT,311.99,11.61,D
32.63403,74.66272,336.26,1.03,1.01,2022-05-12,0538,T,80,6.1NRT,313.5,16.87,D
32.57656,74.61282,331.64,1.03,1.01,2022-05-12,0538,T,72,6.1NRT,312.1,11.67,D
32.56441,74.56621,337.57,1.03,1.01,2022-05-12,0538,T,81,6.1NRT,311.64,21.62,D
32.64643,73.58674,330.97,1.1,1.04,2022-05-12,0538,T,63,6.1NRT,311.73,12.31,D
32.67629,73.30963,331.06,1.12,1.06,2022-05-12,0538,T,62,6.1NRT,313.73,13.08,D
32.48891,74.44557,328.34,1.03,1.02,2022-05-12,0538,T,60,6.1NRT,309.91,9.1,D
32.57079,73.68457,333.22,1.09,1.04,2022-05-12,0538,T,71,6.1NRT,312.17,14.81,D
32.55562,73.72869,328.41,1.08,1.04,2022-05-12,0538,T,52,6.1NRT,311.67,8.56,D
32.55415,73.7401,328.77,1.08,1.04,2022-05-12,0538,T,55,6.1NRT,311.73,9.02,D
32.6044,72.16163,327.97,1.26,1.12,2022-05-12,0538,T,44,6.1NRT,310.99,10.65,D
32.31381,74.31155,328.87,1.04,1.02,2022-05-12,0538,T,46,6.1NRT,311.26,8.41,D
32.15676,75.24531,334.97,1,1,2022-05-12,0538,T,78,6.1NRT,310.62,15.62,D
32.13285,75.34845,333.98,1,1,2022-05-12,0538,T,78,6.1NRT,312.31,12.92,D
32.27391,74.06219,332.09,1.05,1.02,2022-05-12,0538,T,68,6.1NRT,312.79,12.48,D
32.02959,75.67687,332.74,1,1,2022-05-12,0538,T,77,6.1NRT,311.28,12.01,D
32.3229,73.46976,331.51,1.1,1.05,2022-05-12,0538,T,67,6.1NRT,311.81,12.12,D
32.24162,73.68336,333.85,1.08,1.04,2022-05-12,0538,T,68,6.1NRT,313.82,13.61,D
32.08096,74.4673,336.1,1.03,1.01,2022-05-12,0538,T,77,6.1NRT,313.78,16.06,D
31.92394,75.45033,329.53,1,1,2022-05-12,0538,T,64,6.1NRT,311.38,8.87,D
32.01002,74.44819,332.66,1.03,1.01,2022-05-12,0538,T,70,6.1NRT,314.19,10.34,D
32.00856,74.45894,335.38,1.03,1.01,2022-05-12,0538,T,76,6.1NRT,314.03,14.16,D
32.12916,73.40008,332.74,1.1,1.05,2022-05-12,0538,T,57,6.1NRT,314.11,10.67,D
32.11598,73.50378,339.98,1.09,1.04,2022-05-12,0538,T,82,6.1NRT,315.58,20.44,D
31.68385,75.45544,331.01,1,1,2022-05-12,0538,T,71,6.1NRT,310.43,10.44,D
31.81706,74.37821,335.34,1.03,1.01,2022-05-12,0538,T,72,6.1NRT,316.6,12.37,D
31.64198,75.55419,334.52,1,1,2022-05-12,0538,T,78,6.1NRT,311.76,12.08,D
31.80496,74.33646,340.51,1.03,1.01,2022-05-12,0538,T,83,6.1NRT,316.14,23.09,D
31.61447,75.4247,332.48,1,1,2022-05-12,0538,T,67,6.1NRT,310.79,12.07,D
31.83059,73.65552,331.78,1.07,1.03,2022-05-12,0538,T,65,6.1NRT,314.24,10.38,D
31.68856,74.24304,331.46,1.03,1.02,2022-05-12,0538,T,66,6.1NRT,314.2,9.17,D
31.77164,73.32552,331.78,1.1,1.05,2022-05-12,0538,T,64,6.1NRT,314.45,10.25,D
31.67122,74.09585,331.78,1.04,1.02,2022-05-12,0538,T,67,6.1NRT,313.26,10.45,D
31.46373,75.31886,329.62,1,1,2022-05-12,0538,T,65,6.1NRT,310.99,8.1,D
31.67042,73.76329,331.6,1.06,1.03,2022-05-12,0538,T,66,6.1NRT,314.44,10.04,D
31.77369,72.88747,328.51,1.15,1.07,2022-05-12,0538,T,31,6.1NRT,311.84,10.18,D
31.69016,73.4684,333.73,1.09,1.04,2022-05-12,0538,T,70,6.1NRT,313.77,13.57,D
31.75185,72.74846,331.6,1.16,1.07,2022-05-12,0538,T,62,6.1NRT,311.24,16.45,D
31.75036,72.7606,330.51,1.16,1.07,2022-05-12,0538,T,57,6.1NRT,309.85,15.38,D
31.36764,75.02734,330.28,1,1,2022-05-12,0538,T,64,6.1NRT,311.88,9,D
31.26373,75.67898,332.61,1,1,2022-05-12,0538,T,74,6.1NRT,311.13,12.68,D
31.51321,73.83118,336.65,1.06,1.03,2022-05-12,0538,T,77,6.1NRT,313.98,17.68,D
31.23631,75.80161,328.3,1,1,2022-05-12,0538,T,66,6.1NRT,309.81,7.26,D
31.40061,74.59722,332.66,1.02,1.01,2022-05-12,0538,T,70,6.1NRT,315.8,9.98,D
31.65565,72.52001,340.16,1.19,1.08,2022-05-12,0538,T,81,6.1NRT,313.15,30.5,D
31.37791,74.49556,330.51,1.02,1.01,2022-05-12,0538,T,63,6.1NRT,313.5,9.62,D
31.12943,76.20272,327.67,1.01,1.01,2022-05-12,0538,T,67,6.1NRT,308.35,7.57,D
31.50776,73.45903,339.94,1.08,1.04,2022-05-12,0538,T,81,6.1NRT,313.65,26.15,D
31.12049,76.20091,331.19,1.01,1.01,2022-05-12,0538,T,74,6.1NRT,308.49,11.64,D
31.44596,73.8578,334.15,1.05,1.02,2022-05-12,0538,T,73,6.1NRT,314.54,13.62,D
31.18146,75.54988,333.22,1,1,2022-05-12,0538,T,74,6.1NRT,311.81,11.67,D
31.17993,75.56023,333.22,1,1,2022-05-12,0538,T,74,6.1NRT,311.64,11.13,D
31.11015,76.02677,330.23,1.01,1,2022-05-12,0538,T,71,6.1NRT,310.36,8.72,D
31.37666,73.82835,332.83,1.05,1.03,2022-05-12,0538,T,69,6.1NRT,315.62,10.81,D
31.06066,75.92525,331.01,1.01,1,2022-05-12,0538,T,71,6.1NRT,310.11,10.28,D
31.05125,75.98761,331.51,1.01,1,2022-05-12,0538,T,72,6.1NRT,311.3,10.13,D
31.02275,76.17522,334.1,1.01,1.01,2022-05-12,0538,T,78,6.1NRT,309.61,15.36,D
31.03969,75.94247,332.39,1.01,1,2022-05-12,0538,T,74,6.1NRT,310.58,11.66,D
30.91831,76.61472,326.2,1.03,1.02,2022-05-12,0538,T,59,6.1NRT,307.64,7.64,D
31.01818,75.89964,330.46,1.01,1,2022-05-12,0538,T,65,6.1NRT,310.43,9.29,D
30.98095,75.90292,330.92,1.01,1,2022-05-12,0538,T,69,6.1NRT,312.19,9.27,D
31.00611,75.67336,333.68,1,1,2022-05-12,0538,T,74,6.1NRT,312.33,11.7,D
30.95161,76.03621,330.88,1.01,1,2022-05-12,0538,T,66,6.1NRT,311.42,8.03,D
31.25213,73.72134,332.31,1.06,1.03,2022-05-12,0538,T,64,6.1NRT,315.01,9.17,D
31.0613,74.97638,335.34,1,1,2022-05-12,0538,T,58,6.1NRT,315.49,13.82,D
31.05982,74.98675,337.42,1,1,2022-05-12,0538,T,68,6.1NRT,315.5,17.6,D
30.96639,75.62759,331.01,1,1,2022-05-12,0538,T,60,6.1NRT,312.28,7.72,D
30.96486,75.63792,332.17,1,1,2022-05-12,0538,T,69,6.1NRT,312.93,9.78,D
30.94398,75.65511,334.19,1,1,2022-05-12,0538,T,74,6.1NRT,313.23,12.36,D
30.9519,75.53975,335.78,1,1,2022-05-12,0538,T,76,6.1NRT,312.92,15.89,D
30.94733,75.57072,333.13,1,1,2022-05-12,0538,T,66,6.1NRT,311.97,11.32,D
31.19785,73.64937,332.22,1.06,1.03,2022-05-12,0538,T,66,6.1NRT,313.76,10.42,D
30.96291,75.34019,330.56,1,1,2022-05-12,0538,T,62,6.1NRT,312.26,8.07,D
30.79039,76.36419,332.44,1.02,1.01,2022-05-12,0538,T,74,6.1NRT,310.27,12.48,D
31.50484,70.67794,331.78,1.48,1.2,2022-05-12,0538,T,56,6.1NRT,317.68,20.1,D
30.90715,75.08955,336.18,1,1,2022-05-12,0538,T,76,6.1NRT,316.52,12.31,D
30.90565,75.09988,337.8,1,1,2022-05-12,0538,T,79,6.1NRT,316.83,15.13,D
30.82376,75.34328,332.04,1,1,2022-05-12,0540,T,66,6.1NRT,315.42,9.84,D
30.7164,76.00278,339.8,1.01,1.01,2022-05-12,0540,T,82,6.1NRT,312.02,21.55,D
30.75349,75.50985,329.72,1,1,2022-05-12,0540,T,51,6.1NRT,311.98,10.31,D
31.42102,70.08043,332.26,1.62,1.25,2022-05-12,0540,T,55,6.1NRT,319.32,20.08,D
30.72346,75.58883,332.91,1,1,2022-05-12,0540,T,69,6.1NRT,313.93,10.39,D
30.85042,74.64702,337.61,1.01,1,2022-05-12,0540,T,79,6.1NRT,319.28,14.52,D
30.71455,75.58709,337.38,1,1,2022-05-12,0540,T,78,6.1NRT,314.63,16.41,D
30.56545,76.50626,329.95,1.03,1.02,2022-05-12,0540,T,65,6.1NRT,310.22,9.51,D
30.79268,74.53358,339.25,1.01,1.01,2022-05-12,0540,T,81,6.1NRT,319.23,16.73,D
30.494,76.54634,333.56,1.04,1.02,2022-05-12,0540,T,74,6.1NRT,309.13,15.52,D
30.79871,74.29204,338.85,1.02,1.01,2022-05-12,0540,T,69,6.1NRT,313.57,22.29,D
30.79725,74.30257,340.19,1.02,1.01,2022-05-12,0540,T,75,6.1NRT,317.3,23.59,D
31.0648,72.19056,330.46,1.21,1.09,2022-05-12,0540,T,44,6.1NRT,317.37,11.6,D
30.73513,74.5491,335.98,1.01,1.01,2022-05-12,0540,T,75,6.1NRT,319.36,11.56,D
30.55383,75.73426,336.57,1.01,1,2022-05-12,0540,T,74,6.1NRT,314.27,15.25,D
30.98249,72.1964,333.94,1.21,1.09,2022-05-12,0540,T,62,6.1NRT,318.28,14.3,D
30.59483,74.95249,339.76,1,1,2022-05-12,0540,T,81,6.1NRT,319.66,16.6,D
30.60654,74.74265,333.77,1.01,1,2022-05-12,0540,T,69,6.1NRT,317.35,8.6,D
31.08287,70.70202,332,1.46,1.19,2022-05-12,0540,T,58,6.1NRT,320.01,16.37,D
